2026-05-05 13:15:58,418  INFO  Model loaded from /Users/sandibha/repos/Mlops-assignment/models/best_model.pkl
2026-05-05 13:15:58,419  INFO  Feature order (13): ['age', 'sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal']
2026-05-05 14:22:10,100  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.051s | age=63.0 sex=1 cp=3
2026-05-05 15:19:18,819  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:19:18,867  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:19:18,916  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:20:21,681  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.017s | age=63.0 sex=1 cp=3
2026-05-05 15:20:23,860  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:20:25,487  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:20:27,290  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,322  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.009s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,365  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,414  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,464  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.006s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,514  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,569  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,626  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,661  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,691  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,721  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,755  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,782  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.003s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,806  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.002s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,840  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,875  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,913  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,945  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:27,983  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,011  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.003s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,040  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,072  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,117  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,161  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,208  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,259  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,310  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,366  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,424  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.006s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,482  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,540  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,590  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,647  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,697  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,738  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,778  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,826  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,882  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,938  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:28,994  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:29,050  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:29,103  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.006s | age=63.0 sex=1 cp=3
2026-05-05 15:26:29,157  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:29,215  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.006s | age=63.0 sex=1 cp=3
2026-05-05 15:26:29,271  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:29,328  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:29,389  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:29,448  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.006s | age=63.0 sex=1 cp=3
2026-05-05 15:26:29,502  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.003s | age=63.0 sex=1 cp=3
2026-05-05 15:26:29,554  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:26:29,607  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:26,540  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.010s | age=63.0 sex=1 cp=3
2026-05-05 15:29:26,591  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:29:26,643  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:29:26,690  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:26,732  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:26,780  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:26,831  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:26,880  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:26,935  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:26,980  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,017  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,063  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,112  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.006s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,164  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,218  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.006s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,275  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.006s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,323  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,374  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,427  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,485  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,543  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.006s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,599  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,660  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,718  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,773  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,834  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,893  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.006s | age=63.0 sex=1 cp=3
2026-05-05 15:29:27,963  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,007  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,040  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.007s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,070  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,102  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,138  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,179  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,230  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.006s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,289  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.006s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,349  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,411  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,463  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,513  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,550  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,587  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,617  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,645  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,678  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,721  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,752  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,780  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,808  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.004s | age=63.0 sex=1 cp=3
2026-05-05 15:29:28,844  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:31:04,999  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.009s | age=63.0 sex=1 cp=3
2026-05-05 15:31:05,045  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.002s | age=63.0 sex=1 cp=3
2026-05-05 15:31:05,091  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.006s | age=63.0 sex=1 cp=3
2026-05-05 15:31:05,144  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:31:05,192  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:31:43,028  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:31:43,081  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.006s | age=63.0 sex=1 cp=3
2026-05-05 15:31:43,133  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:31:43,179  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:31:43,227  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.005s | age=63.0 sex=1 cp=3
2026-05-05 15:33:53,274  INFO  PREDICT | pred=1 conf=0.708 risk=HIGH latency=0.012s | age=63.0 sex=1 cp=3
2026-05-05 16:53:41,446  INFO  Model loaded from /Users/sandibha/repos/Mlops-assignment/models/best_model.pkl
2026-05-05 16:53:41,446  INFO  Feature order (13): ['age', 'sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal']
